ID Detailed Occupation,Detailed Occupation,ID Year,Year,ID Workforce Status,Workforce Status,Total Population,Total Population MOE Appx,Average Wage,Average Wage Appx MOE,ygopop RCA,Record Count,Slug Detailed Occupation,Geography,ID Geography,Slug Geography
131070,Human resources workers,2016,2016,TRUE,TRUE,27042,4024.443538,73196.77128,9489.378707,1.152368333,248,human-resources-workers,New Jersey,04000US34,new-jersey
1720XX,Biomedical & agricultural engineers,2018,2018,TRUE,TRUE,613,607.8189477,73158.49592,45358.74509,1.451244833,7,biomedical-agricultural-engineers,New Jersey,04000US34,new-jersey
552010,Firstline enlisted military supervisors,2014,2014,TRUE,TRUE,787,688.6861496,73003.82211,22171.0716,0.316099468,13,firstline-enlisted-military-supervisors,New Jersey,04000US34,new-jersey
514010,Computer control programmers & operators,2014,2014,TRUE,TRUE,520,559.8213911,72881.98077,16965.27158,0.214938076,6,computer-control-programmers-operators,New Jersey,04000US34,new-jersey
292034,Radiologic technologists and technicians,2018,2018,TRUE,TRUE,5684,1849.764292,72810.69792,17676.57173,0.972415149,60,radiologic-technologists-and-technicians,New Jersey,04000US34,new-jersey
431011,Firstline supervisors of office & administrative support workers,2018,2018,TRUE,TRUE,45512,5210.050163,72800.46858,7643.352272,1.199885879,463,firstline-supervisors-of-office-administrative-support-workers,New Jersey,04000US34,new-jersey
113131,Training & development managers,2018,2018,TRUE,TRUE,2162,1141.284951,72694.62951,22530.73266,1.337001955,23,training-development-managers,New Jersey,04000US34,new-jersey
131051,Cost estimators,2014,2014,TRUE,TRUE,3117,1370.192598,72612.10138,29669.91798,0.808161047,38,cost-estimators,New Jersey,04000US34,new-jersey
195010,Occupational health and safety specialists and technicians,2018,2018,TRUE,TRUE,983,769.6657954,72602.88301,29885.97581,0.503301635,11,occupational-health-and-safety-specialists-and-technicians,New Jersey,04000US34,new-jersey
333010,"Bailiffs, correctional officers, & jailers",2014,2014,TRUE,TRUE,12562,2747.592836,72448.52181,5739.672932,0.962997926,109,bailiffs-correctional-officers-jailers,New Jersey,04000US34,new-jersey
491011,"Firstline supervisors of mechanics, installers, & repairers",2017,2017,TRUE,TRUE,6850,2030.378592,72429.71124,9911.102441,0.871666063,63,firstline-supervisors-of-mechanics-installers-repairers,New Jersey,04000US34,new-jersey
291124,Radiation therapists,2015,2015,TRUE,TRUE,460,526.5381767,72369.4,43235.32767,0.936854425,5,radiation-therapists,New Jersey,04000US34,new-jersey
518090,Miscellaneous plant & system operators,2016,2016,TRUE,TRUE,792,690.8707635,72361.86364,13880.63671,0.684653132,6,miscellaneous-plant-system-operators,New Jersey,04000US34,new-jersey
131081,Logisticians,2017,2017,TRUE,TRUE,5533,1825.063867,72209.53172,15104.83846,1.23811974,43,logisticians,New Jersey,04000US34,new-jersey
171020,"Surveyors, cartographers, & photogrammetrists",2017,2017,TRUE,TRUE,506,552.2359779,72170.12055,27759.26569,0.508977392,6,surveyors-cartographers-photogrammetrists,New Jersey,04000US34,new-jersey
433061,Procurement clerks,2015,2015,TRUE,TRUE,1047,794.3170847,72122.08691,35182.19099,1.188107703,12,procurement-clerks,New Jersey,04000US34,new-jersey
119013,"Farmers, ranchers, & other agricultural managers",2016,2016,TRUE,TRUE,1942,1081.682903,72098.99331,25737.3675,0.248323896,16,farmers-ranchers-other-agricultural-managers,New Jersey,04000US34,new-jersey
131051,Cost estimators,2017,2017,TRUE,TRUE,3547,1461.597535,72087.19989,14045.20173,0.924833623,42,cost-estimators,New Jersey,04000US34,new-jersey
119161,Emergency management directors,2017,2017,TRUE,TRUE,343,454.6787481,72065.64431,19385.46511,1.10930379,5,emergency-management-directors,New Jersey,04000US34,new-jersey
172110,"Industrial engineers, including health & safety",2015,2015,TRUE,TRUE,3554,1463.017261,72034.296,16065.88123,0.61546666,39,industrial-engineers-including-health-safety,New Jersey,04000US34,new-jersey
272011,Actors,2017,2017,TRUE,TRUE,801,694.7858003,71983.27341,41307.40911,0.879765563,8,actors,New Jersey,04000US34,new-jersey
291141,Registered nurses,2014,2014,TRUE,TRUE,93060,7405.950225,71927.90604,3047.463061,1.04065009,993,registered-nurses,New Jersey,04000US34,new-jersey
291127,Speechlanguage pathologists,2016,2016,TRUE,TRUE,3787,1510.179331,71784.32744,14911.44977,0.899527298,40,speechlanguage-pathologists,New Jersey,04000US34,new-jersey
333012,Correctional officers and jailers,2018,2018,TRUE,TRUE,8614,2276.378759,71738.52403,7436.865965,0.780240601,73,correctional-officers-and-jailers,New Jersey,04000US34,new-jersey
1930XX,"Miscellaneous social scientists, including survey researchers & sociologists",2016,2016,TRUE,TRUE,926,747.0210814,71706.31533,48870.01655,0.855032818,8,miscellaneous-social-scientists-including-survey-researchers-sociologists,New Jersey,04000US34,new-jersey
49904X,Industrial & refractory machinery mechanics,2018,2018,TRUE,TRUE,8578,2271.626477,71683.35859,20127.7848,0.848967141,74,industrial-refractory-machinery-mechanics,New Jersey,04000US34,new-jersey
292021,Dental hygienists (Legacy),2015,2015,TRUE,TRUE,6807,2023.951223,71595.96533,27246.47001,1.318733542,64,dental-hygienists,New Jersey,04000US34,new-jersey
2740XX,"Broadcast & sound engineering technicians & radio operators, & media & communication equipment workers, all other",2014,2014,TRUE,TRUE,2943,1331.427025,71551.91811,14885.52334,0.954494846,25,broadcast-sound-engineering-technicians-radio-operators-media-communication-equipment-workers-all-other,New Jersey,04000US34,new-jersey
211092,Probation officers & correctional treatment specialists,2018,2018,TRUE,TRUE,3523,1456.646701,71545.23872,9401.007021,1.471702229,33,probation-officers-correctional-treatment-specialists,New Jersey,04000US34,new-jersey
273010,Announcers,2016,2016,TRUE,TRUE,1615,986.4574506,71468.2483,47674.01499,1.303970023,12,announcers,New Jersey,04000US34,new-jersey
518090,Miscellaneous plant & system operators,2017,2017,TRUE,TRUE,923,745.8120928,71341.95991,19947.27467,0.628322275,11,miscellaneous-plant-system-operators,New Jersey,04000US34,new-jersey
131051,Cost estimators,2015,2015,TRUE,TRUE,3363,1423.193874,71177.99197,12600.59979,0.908460859,32,cost-estimators,New Jersey,04000US34,new-jersey
173020,"Engineering technicians, except drafters",2016,2016,TRUE,TRUE,9171,2348.622755,71151.30891,9199.704103,0.828415524,86,engineering-technicians-except-drafters,New Jersey,04000US34,new-jersey
194010,Agricultural and food science technicians,2018,2018,TRUE,TRUE,963,761.797556,71133.50675,21192.27841,0.773276388,12,agricultural-and-food-science-technicians,New Jersey,04000US34,new-jersey
131141,"Compensation, benefits, & job analysis specialists",2018,2018,TRUE,TRUE,1828,1049.472611,71045.47976,15297.59608,1.18202182,23,compensation-benefits-job-analysis-specialists,New Jersey,04000US34,new-jersey
119081,Lodging managers,2014,2014,TRUE,TRUE,3786,1509.971788,71040.98521,30321.24605,1.163921715,32,lodging-managers,New Jersey,04000US34,new-jersey
291141,Registered nurses,2015,2015,TRUE,TRUE,87615,7190.868276,70964.43762,2719.2683,0.974770035,931,registered-nurses,New Jersey,04000US34,new-jersey
119141,"Property, real estate, & community association managers",2014,2014,TRUE,TRUE,15123,3013.761213,70940.57528,11928.15848,1.023987998,145,property-real-estate-community-association-managers,New Jersey,04000US34,new-jersey
492020,Radio & telecommunications equipment installers & repairers,2017,2017,TRUE,TRUE,5388,1801.021053,70872.84391,10952.00662,1.288727717,44,radio-telecommunications-equipment-installers-repairers,New Jersey,04000US34,new-jersey
192041,"Environmental scientists and specialists, including health",2018,2018,TRUE,TRUE,450,520.7849606,70837.99556,22032.11986,0.496962961,8,environmental-scientists-and-specialists-including-health,New Jersey,04000US34,new-jersey
511011,Firstline supervisors of production & operating workers,2015,2015,TRUE,TRUE,17477,3238.931515,70800.44481,9902.876608,0.684009291,184,firstline-supervisors-of-production-operating-workers,New Jersey,04000US34,new-jersey
131030,"Claims adjusters, appraisers, examiners, & investigators",2017,2017,TRUE,TRUE,12096,2696.432573,70627.08755,9413.675383,1.252786293,104,claims-adjusters-appraisers-examiners-investigators,New Jersey,04000US34,new-jersey
132082,Tax preparers,2014,2014,TRUE,TRUE,2415,1206.169038,70376.04141,31566.65833,0.879750821,27,tax-preparers,New Jersey,04000US34,new-jersey
151150,Computer support specialists (Legacy),2014,2014,TRUE,TRUE,22659,3685.683573,70311.95013,6461.188529,1.359153973,199,computer-support-specialists,New Jersey,04000US34,new-jersey
291199,"Health diagnosing & treating practitioners, all other",2017,2017,TRUE,TRUE,1512,954.4979199,70113.78571,33071.01804,2.607372116,15,health-diagnosing-treating-practitioners-all-other,New Jersey,04000US34,new-jersey
291131,Veterinarians,2018,2018,TRUE,TRUE,1388,914.5339512,70104.41787,27127.31252,0.576919414,20,veterinarians,New Jersey,04000US34,new-jersey
292081,"Opticians, dispensing",2018,2018,TRUE,TRUE,1621,988.291162,70098.62801,47408.73263,0.861261196,17,opticians-dispensing,New Jersey,04000US34,new-jersey
271020,Designers,2016,2016,TRUE,TRUE,27175,4034.264426,70073.16537,8778.741088,1.1888658,251,designers,New Jersey,04000US34,new-jersey
151134,Web developers (Legacy),2017,2017,TRUE,TRUE,5446,1810.676683,70009.00073,15380.33229,1.096156332,60,web-developers,New Jersey,04000US34,new-jersey
173031,Surveying & mapping technicians,2017,2017,TRUE,TRUE,1603,982.7912857,69813.80037,37790.61043,0.916173692,21,surveying-mapping-technicians,New Jersey,04000US34,new-jersey
431011,Firstline supervisors of office & administrative support workers,2015,2015,TRUE,TRUE,45152,5188.761182,69710.36946,7823.132653,1.144127977,481,firstline-supervisors-of-office-administrative-support-workers,New Jersey,04000US34,new-jersey
535020,Ship & boat captains & operators,2014,2014,TRUE,TRUE,299,424.5167805,69615.7291,125821.6178,0.218509039,5,ship-boat-captains-operators,New Jersey,04000US34,new-jersey
471011,Firstline supervisors of construction trades & extraction workers,2015,2015,TRUE,TRUE,16250,3123.624109,69596.0984,7882.204745,0.806027117,168,firstline-supervisors-of-construction-trades-extraction-workers,New Jersey,04000US34,new-jersey
333010,"Bailiffs, correctional officers, & jailers",2015,2015,TRUE,TRUE,10437,2505.080841,69524.00422,5912.274847,0.839764897,96,bailiffs-correctional-officers-jailers,New Jersey,04000US34,new-jersey
419020,Real estate brokers & sales agents,2018,2018,TRUE,TRUE,18020,3288.865013,69480.39223,19648.91421,0.996112741,191,real-estate-brokers-sales-agents,New Jersey,04000US34,new-jersey
273042,Technical writers,2015,2015,TRUE,TRUE,2383,1198.156117,69475.28535,15742.6142,1.507440791,25,technical-writers,New Jersey,04000US34,new-jersey
132021,Appraisers & assessors of real estate,2015,2015,TRUE,TRUE,2170,1143.384459,69446.56452,22294.62728,1.071203935,22,appraisers-assessors-of-real-estate,New Jersey,04000US34,new-jersey
273092,Court reporters and simultaneous captioners,2018,2018,TRUE,TRUE,548,574.6951584,69356.47445,24725.46479,0.837652998,7,court-reporters-and-simultaneous-captioners,New Jersey,04000US34,new-jersey
472050,"Cement masons, concrete finishers, & terrazzo workers",2017,2017,TRUE,TRUE,404,493.4523546,69316.50743,17476.81935,0.247491191,5,cement-masons-concrete-finishers-terrazzo-workers,New Jersey,04000US34,new-jersey
339021,Private detectives & investigators,2016,2016,TRUE,TRUE,3939,1540.16083,69288.44199,13673.52817,1.828448892,38,private-detectives-investigators,New Jersey,04000US34,new-jersey
19303X,Other psychologists,2018,2018,TRUE,TRUE,4934,1723.560806,69268.21869,15486.99395,1.535438303,51,other-psychologists,New Jersey,04000US34,new-jersey
472111,Electricians,2018,2018,TRUE,TRUE,18935,3370.972426,69143.23211,7300.611843,0.838022363,189,electricians,New Jersey,04000US34,new-jersey
131151,Training & development specialists,2015,2015,TRUE,TRUE,2817,1302.633777,69136.26837,22410.3202,0.634858381,28,training-development-specialists,New Jersey,04000US34,new-jersey
431011,Firstline supervisors of office & administrative support workers,2016,2016,TRUE,TRUE,46053,5240.033223,69106.62743,7769.601448,1.152392595,458,firstline-supervisors-of-office-administrative-support-workers,New Jersey,04000US34,new-jersey
131141,"Compensation, benefits, & job analysis specialists",2016,2016,TRUE,TRUE,1586,977.5639334,69064.24968,23559.03903,1.031767596,19,compensation-benefits-job-analysis-specialists,New Jersey,04000US34,new-jersey
291122,Occupational therapists,2018,2018,TRUE,TRUE,3688,1490.339039,68963.11822,10966.89783,1.108370304,42,occupational-therapists,New Jersey,04000US34,new-jersey
27102X,Other designers,2018,2018,TRUE,TRUE,9604,2403.357545,68947.2752,15575.28302,1.005561848,103,other-designers,New Jersey,04000US34,new-jersey
331099,"Firstline supervisors of protective service workers, all other",2016,2016,TRUE,TRUE,2333,1185.53042,68902.95414,17851.03261,1.065364357,20,firstline-supervisors-of-protective-service-workers-all-other,New Jersey,04000US34,new-jersey
292030,Diagnostic related technologists & technicians,2015,2015,TRUE,TRUE,9488,2388.748765,68896.65325,21468.37853,0.946108325,93,diagnostic-related-technologists-technicians,New Jersey,04000US34,new-jersey
514111,Tool & die makers,2014,2014,TRUE,TRUE,771,681.6508816,68845.7393,35462.56402,0.455124969,9,tool-die-makers,New Jersey,04000US34,new-jersey
534010,Locomotive engineers & operators,2016,2016,TRUE,TRUE,1195,848.5892926,68791.70209,22004.53849,0.844445158,13,locomotive-engineers-operators,New Jersey,04000US34,new-jersey
119151,Social & community service managers,2015,2015,TRUE,TRUE,7214,2083.479038,68773.51248,23170.4105,0.695828919,81,social-community-service-managers,New Jersey,04000US34,new-jersey
273043,Writers & authors,2014,2014,TRUE,TRUE,4061,1563.798394,68768.15489,26136.19423,0.857975167,46,writers-authors,New Jersey,04000US34,new-jersey
519010,"Chemical processing machine setters, operators, & tenders",2014,2014,TRUE,TRUE,1692,1009.688158,68745.26182,20256.9286,1.034281913,16,chemical-processing-machine-setters-operators-tenders,New Jersey,04000US34,new-jersey
2740XX,"Broadcast & sound engineering technicians & radio operators, & media & communication equipment workers, all other",2017,2017,TRUE,TRUE,4350,1618.458696,68573.68897,22300.61603,1.396268801,39,broadcast-sound-engineering-technicians-radio-operators-media-communication-equipment-workers-all-other,New Jersey,04000US34,new-jersey
534010,Locomotive engineers & operators,2015,2015,TRUE,TRUE,512,555.4989447,68479.02539,43643.89783,0.404535781,7,locomotive-engineers-operators,New Jersey,04000US34,new-jersey
518021,Stationary engineers & boiler operators,2017,2017,TRUE,TRUE,3287,1407.051778,68451.31275,14711.59783,1.401229921,39,stationary-engineers-boiler-operators,New Jersey,04000US34,new-jersey
273020,"News analysts, reporters & correspondents",2016,2016,TRUE,TRUE,2754,1287.999643,68423.38489,49181.48675,1.261421956,27,news-analysts-reporters-correspondents,New Jersey,04000US34,new-jersey
291127,Speechlanguage pathologists,2017,2017,TRUE,TRUE,5661,1846.026352,68331.01307,20032.09662,1.253527282,63,speechlanguage-pathologists,New Jersey,04000US34,new-jersey
113071,"Transportation, storage, & distribution managers",2018,2018,TRUE,TRUE,6785,2020.733107,68277.2283,11623.22,0.945590684,65,transportation-storage-distribution-managers,New Jersey,04000US34,new-jersey
131081,Logisticians,2018,2018,TRUE,TRUE,3675,1487.712275,68191.46313,24899.24853,0.819560114,38,logisticians,New Jersey,04000US34,new-jersey
29112X,"Other therapists, including exercise physiologists",2014,2014,TRUE,TRUE,3275,1404.464209,68175.38168,35380.20778,0.778316777,31,other-therapists-including-exercise-physiologists,New Jersey,04000US34,new-jersey
271010,Artists & related workers,2015,2015,TRUE,TRUE,4990,1733.271568,68174.90281,18405.26312,1.390495624,55,artists-related-workers,New Jersey,04000US34,new-jersey
274030,"Television, video, & motion picture camera operators & editors",2016,2016,TRUE,TRUE,759,676.3271172,68141.35968,31593.99118,0.507639688,9,television-video-motion-picture-camera-operators-editors,New Jersey,04000US34,new-jersey
474021,Elevator installers & repairers,2015,2015,TRUE,TRUE,1688,1008.494647,68108.37559,33537.27395,2.362672826,16,elevator-installers-repairers,New Jersey,04000US34,new-jersey
271010,Artists & related workers,2016,2016,TRUE,TRUE,3697,1492.142171,68045.63078,16797.39473,0.969298325,36,artists-related-workers,New Jersey,04000US34,new-jersey
211092,Probation officers & correctional treatment specialists,2015,2015,TRUE,TRUE,4281,1605.556859,67940.9423,10034.84761,1.661502638,30,probation-officers-correctional-treatment-specialists,New Jersey,04000US34,new-jersey
113071,"Transportation, storage, & distribution managers",2017,2017,TRUE,TRUE,7516,2126.62907,67920.27169,10783.53178,1.026081182,71,transportation-storage-distribution-managers,New Jersey,04000US34,new-jersey
